Attendance_ID,Staff_ID,Attendance_Date,Status,Shift,Location_ID
AT00516,S0131,2024-07-03,Absent,Morning,L004
AT00517,S0248,2024-09-17,Absent,Afternoon,L003
AT00518,S0434,2024-06-25,Present,Morning,L001
AT00519,S0062,2025-01-07,Absent,Afternoon,L002
AT00520,S0002,2024-05-30,Leave,Afternoon,L002
AT00521,S0475,2025-01-10,Present,Afternoon,L004
AT00522,S0029,2025-04-10,Leave,Afternoon,L002
AT00523,S0461,2025-02-20,Leave,Morning,L004
AT00524,S0306,2025-01-04,Sick,Afternoon,L005
AT00525,S0477,2024-10-12,Absent,Night,L001
AT00526,S0177,2025-04-19,Sick,Morning,L001
AT00527,S0300,2025-02-22,Leave,Night,L002
AT00528,S0453,2024-10-10,Absent,Night,L004
AT00529,S0015,2025-01-05,Absent,Afternoon,L003
AT00530,S0199,2025-01-31,Present,Morning,L001
AT00531,S0394,2024-11-19,Leave,Morning,L002
AT00532,S0429,2024-08-19,Present,Afternoon,L002
AT00533,S0222,2024-09-23,Present,Afternoon,L002
AT00534,S0309,2025-04-08,Absent,Morning,L005
AT00535,S0380,2025-05-04,Absent,Morning,L002
AT00536,S0246,2025-04-26,Leave,Night,L001
AT00537,S0299,2024-08-25,Absent,Afternoon,L005
AT00538,S0382,2024-11-03,Present,Night,L005
AT00539,S0210,2024-12-21,Sick,Afternoon,L003
AT00540,S0374,2025-05-08,Leave,Night,L005
AT00541,S0136,2025-03-01,Absent,Afternoon,L004
AT00542,S0268,2025-04-18,Absent,Morning,L001
AT00543,S0319,2025-03-04,Absent,Morning,L005
AT00544,S0083,2024-09-09,Sick,Morning,L004
AT00545,S0126,2024-11-25,Sick,Night,L004
AT00546,S0203,2025-04-08,Absent,Morning,L004
AT00547,S0261,2025-01-18,Leave,Afternoon,L001
AT00548,S0268,2024-10-27,Absent,Night,L001
AT00549,S0184,2024-06-01,Sick,Night,L004
AT00550,S0262,2024-10-08,Present,Morning,L002
AT00551,S0496,2024-07-12,Present,Morning,L003
AT00552,S0082,2025-03-26,Leave,Morning,L003
AT00553,S0228,2024-09-19,Sick,Morning,L003
AT00554,S0087,2024-10-14,Leave,Night,L001
AT00555,S0275,2024-06-16,Present,Afternoon,L003
AT00556,S0149,2024-09-24,Present,Morning,L001
AT00557,S0375,2024-09-10,Leave,Night,L003
AT00558,S0003,2024-06-02,Absent,Night,L005
AT00559,S0088,2024-08-20,Present,Morning,L003
AT00560,S0479,2025-01-02,Sick,Afternoon,L004
AT00561,S0234,2025-02-22,Absent,Morning,L001
AT00562,S0327,2024-08-21,Present,Night,L001
AT00563,S0070,2024-10-10,Present,Night,L002
AT00564,S0032,2024-07-08,Sick,Afternoon,L004
AT00565,S0134,2025-03-04,Absent,Morning,L005
AT00566,S0086,2025-05-03,Present,Night,L002
AT00567,S0478,2025-02-16,Leave,Afternoon,L004
AT00568,S0422,2024-12-27,Absent,Night,L004
AT00569,S0007,2024-06-04,Leave,Morning,L005
AT00570,S0196,2025-04-02,Leave,Afternoon,L002
AT00571,S0368,2024-07-23,Absent,Afternoon,L001
AT00572,S0130,2024-10-09,Absent,Night,L005
AT00573,S0307,2025-04-09,Leave,Night,L005
AT00574,S0243,2024-11-18,Absent,Morning,L003
AT00575,S0426,2024-06-07,Sick,Morning,L002
AT00576,S0076,2024-09-26,Absent,Afternoon,L002
AT00577,S0190,2024-11-25,Absent,Night,L003
AT00578,S0083,2024-12-04,Leave,Morning,L001
AT00579,S0302,2024-07-29,Present,Morning,L002
AT00580,S0034,2024-12-06,Present,Night,L004
AT00581,S0429,2025-01-22,Leave,Night,L003
AT00582,S0284,2025-05-10,Leave,Morning,L005
AT00583,S0432,2024-06-03,Absent,Afternoon,L001
AT00584,S0254,2024-08-07,Sick,Afternoon,L001
AT00585,S0149,2025-01-21,Absent,Morning,L005
AT00586,S0101,2025-04-16,Absent,Afternoon,L005
AT00587,S0028,2024-09-27,Leave,Afternoon,L001
AT00588,S0073,2025-04-13,Leave,Morning,L003
AT00589,S0417,2024-07-31,Sick,Afternoon,L001
AT00590,S0409,2024-06-22,Present,Morning,L003
AT00591,S0024,2024-07-21,Present,Morning,L004
AT00592,S0046,2024-10-27,Absent,Night,L005
AT00593,S0447,2024-12-15,Leave,Afternoon,L004
AT00594,S0086,2025-01-31,Absent,Night,L003
AT00595,S0211,2025-02-24,Present,Morning,L002
AT00596,S0268,2025-03-05,Absent,Morning,L003
AT00597,S0002,2024-06-22,Leave,Morning,L001
AT00598,S0111,2025-04-02,Absent,Morning,L004
AT00599,S0163,2025-02-02,Present,Morning,L005
AT00600,S0408,2024-12-25,Present,Night,L004
AT00601,S0064,2025-01-25,Absent,Afternoon,L003
AT00602,S0223,2024-08-05,Present,Night,L005
AT00603,S0462,2024-08-28,Sick,Night,L002
AT00604,S0072,2025-04-11,Sick,Morning,L002
AT00605,S0370,2025-01-08,Leave,Night,L005
AT00606,S0019,2025-03-22,Absent,Afternoon,L003
AT00607,S0018,2025-02-19,Present,Morning,L002
AT00608,S0436,2024-08-31,Leave,Afternoon,L005
AT00609,S0333,2024-09-27,Present,Afternoon,L003
AT00610,S0263,2024-09-21,Leave,Afternoon,L001
AT00611,S0196,2024-12-09,Leave,Morning,L003
AT00612,S0111,2025-01-27,Absent,Afternoon,L004
AT00613,S0057,2024-09-22,Leave,Afternoon,L003
AT00614,S0493,2024-08-22,Present,Night,L004
AT00615,S0167,2024-09-22,Absent,Morning,L002
AT00616,S0248,2024-12-07,Present,Afternoon,L003
AT00617,S0412,2024-06-10,Sick,Morning,L003
AT00618,S0358,2024-07-21,Sick,Morning,L005
AT00619,S0205,2025-05-09,Leave,Morning,L003
AT00620,S0452,2024-10-23,Leave,Afternoon,L003
AT00621,S0103,2024-11-03,Leave,Morning,L001
AT00622,S0339,2024-06-19,Sick,Morning,L004
AT00623,S0289,2024-07-10,Absent,Night,L002
AT00624,S0252,2024-06-25,Absent,Morning,L002
AT00625,S0025,2024-08-01,Present,Morning,L005
AT00626,S0487,2025-01-20,Sick,Morning,L003
AT00627,S0114,2025-05-14,Absent,Afternoon,L003
AT00628,S0214,2024-11-11,Present,Afternoon,L005
AT00629,S0417,2024-09-20,Leave,Morning,L004
AT00630,S0497,2025-04-11,Sick,Morning,L001
AT00631,S0295,2024-11-18,Absent,Morning,L001
AT00632,S0012,2024-06-30,Sick,Morning,L001
AT00633,S0105,2024-08-29,Leave,Morning,L001
AT00634,S0313,2025-01-18,Sick,Afternoon,L001
AT00635,S0272,2025-05-03,Absent,Afternoon,L003
AT00636,S0452,2025-03-07,Sick,Afternoon,L001
AT00637,S0064,2024-09-20,Leave,Morning,L004
AT00638,S0206,2025-02-23,Present,Night,L004
AT00639,S0147,2025-01-07,Sick,Morning,L004
AT00640,S0210,2024-12-31,Leave,Afternoon,L005
AT00641,S0005,2024-10-08,Present,Afternoon,L002
AT00642,S0362,2024-08-02,Leave,Afternoon,L001
AT00643,S0290,2025-01-21,Present,Morning,L005
AT00644,S0333,2025-02-11,Sick,Night,L003
AT00645,S0365,2024-08-08,Leave,Night,L001
AT00646,S0076,2025-04-25,Present,Morning,L002
AT00647,S0143,2024-07-21,Leave,Morning,L003
AT00648,S0361,2024-06-19,Leave,Night,L002
AT00649,S0079,2024-10-01,Sick,Night,L005
AT00650,S0291,2024-09-01,Sick,Night,L003
AT00651,S0115,2024-07-30,Sick,Night,L004
AT00652,S0367,2025-01-27,Absent,Afternoon,L005
AT00653,S0325,2024-12-25,Leave,Afternoon,L005
AT00654,S0227,2024-07-03,Sick,Night,L004
AT00655,S0479,2024-12-14,Leave,Morning,L003
AT00656,S0435,2024-12-12,Absent,Afternoon,L005
AT00657,S0137,2025-05-18,Leave,Night,L004
AT00658,S0371,2024-07-20,Present,Night,L005
AT00659,S0141,2024-08-03,Sick,Night,L002
AT00660,S0099,2024-08-25,Absent,Afternoon,L002
AT00661,S0187,2025-05-14,Present,Afternoon,L001
AT00662,S0415,2024-11-13,Sick,Night,L004
AT00663,S0489,2024-10-05,Present,Morning,L002
AT00664,S0154,2025-03-15,Leave,Night,L003
AT00665,S0097,2024-09-26,Present,Night,L005
AT00666,S0363,2024-08-20,Leave,Afternoon,L004
AT00667,S0482,2024-06-27,Present,Night,L004
AT00668,S0216,2024-09-02,Leave,Afternoon,L004
AT00669,S0109,2025-05-01,Present,Morning,L001
AT00670,S0229,2025-03-04,Present,Night,L002
AT00671,S0016,2024-09-09,Absent,Afternoon,L003
AT00672,S0378,2024-10-05,Absent,Afternoon,L004
AT00673,S0050,2024-08-28,Sick,Night,L005
AT00674,S0190,2025-04-17,Sick,Afternoon,L003
AT00675,S0467,2025-03-21,Present,Night,L003
AT00676,S0065,2025-01-28,Sick,Night,L004
AT00677,S0104,2025-05-13,Present,Night,L005
AT00678,S0048,2024-12-29,Present,Morning,L001
AT00679,S0013,2025-04-20,Absent,Morning,L003
AT00680,S0218,2024-11-02,Absent,Morning,L002
AT00681,S0397,2025-01-31,Absent,Night,L003
AT00682,S0259,2025-04-08,Absent,Afternoon,L003
AT00683,S0384,2024-08-02,Leave,Morning,L001
AT00684,S0052,2024-09-25,Leave,Morning,L005
AT00685,S0470,2024-07-13,Present,Night,L005
AT00686,S0427,2024-12-10,Leave,Night,L002
AT00687,S0398,2024-08-13,Leave,Night,L001
AT00688,S0352,2024-07-09,Sick,Afternoon,L001
AT00689,S0345,2024-09-05,Absent,Afternoon,L004
AT00690,S0160,2025-02-23,Absent,Night,L003
AT00691,S0374,2025-02-04,Absent,Morning,L003
AT00692,S0440,2024-07-10,Present,Morning,L004
AT00693,S0444,2025-01-02,Sick,Morning,L003
AT00694,S0456,2024-06-29,Sick,Afternoon,L003
AT00695,S0393,2025-05-07,Sick,Morning,L001
AT00696,S0231,2024-06-29,Present,Night,L005
AT00697,S0131,2024-12-31,Leave,Night,L001
AT00698,S0076,2024-09-28,Leave,Afternoon,L003
AT00699,S0278,2024-07-01,Present,Night,L002
AT00700,S0423,2025-01-08,Leave,Afternoon,L003
AT00701,S0284,2025-01-14,Sick,Morning,L002
AT00702,S0116,2025-01-02,Sick,Night,L001
AT00703,S0324,2025-01-14,Absent,Night,L005
AT00704,S0203,2024-06-04,Present,Morning,L001
AT00705,S0155,2024-07-02,Absent,Afternoon,L001
AT00706,S0202,2024-10-22,Sick,Morning,L002
AT00707,S0283,2024-07-07,Absent,Afternoon,L002
AT00708,S0358,2024-10-06,Sick,Morning,L002
AT00709,S0081,2024-12-08,Absent,Afternoon,L005
AT00710,S0217,2025-01-26,Sick,Afternoon,L005
AT00711,S0116,2025-05-10,Leave,Night,L003
AT00712,S0326,2024-08-13,Leave,Night,L002
AT00713,S0021,2025-03-16,Leave,Night,L004
AT00714,S0482,2024-08-10,Absent,Night,L003
AT00715,S0173,2025-01-24,Present,Night,L003
AT00716,S0329,2025-03-06,Sick,Night,L003
AT00717,S0104,2024-12-14,Absent,Afternoon,L002
AT00718,S0149,2024-06-19,Present,Afternoon,L003
AT00719,S0349,2024-09-12,Absent,Afternoon,L004
AT00720,S0385,2025-03-12,Present,Afternoon,L005
AT00721,S0415,2024-06-07,Absent,Morning,L001
AT00722,S0174,2024-09-13,Present,Night,L001
AT00723,S0010,2024-11-07,Absent,Night,L003
AT00724,S0034,2024-12-11,Leave,Morning,L003
AT00725,S0462,2025-02-24,Leave,Morning,L004
AT00726,S0221,2024-08-03,Leave,Night,L001
AT00727,S0094,2025-05-15,Leave,Afternoon,L005
AT00728,S0367,2024-10-31,Sick,Night,L002
AT00729,S0210,2025-01-06,Leave,Morning,L004
AT00730,S0237,2024-07-19,Sick,Afternoon,L001
AT00731,S0286,2025-03-27,Sick,Night,L001
AT00732,S0119,2024-12-24,Present,Afternoon,L001
AT00733,S0401,2024-08-20,Present,Morning,L002
AT00734,S0448,2024-07-30,Leave,Afternoon,L004
AT00735,S0488,2024-10-28,Leave,Night,L001
AT00736,S0322,2025-02-20,Present,Morning,L004
AT00737,S0004,2024-06-13,Present,Afternoon,L004
AT00738,S0029,2025-03-14,Absent,Afternoon,L003
AT00739,S0170,2025-04-29,Absent,Afternoon,L002
AT00740,S0014,2025-01-09,Absent,Night,L004
AT00741,S0368,2025-03-24,Present,Night,L004
AT00742,S0485,2025-05-17,Present,Afternoon,L001
AT00743,S0499,2025-04-11,Sick,Afternoon,L004
AT00744,S0140,2024-08-09,Sick,Afternoon,L003
AT00745,S0312,2024-09-03,Leave,Morning,L005
AT00746,S0239,2024-11-23,Leave,Night,L004
AT00747,S0057,2024-05-26,Leave,Afternoon,L003
AT00748,S0061,2024-06-09,Absent,Night,L001
AT00749,S0250,2024-09-22,Leave,Afternoon,L004
AT00750,S0221,2024-09-26,Sick,Morning,L004
AT00751,S0399,2025-03-10,Sick,Morning,L005
AT00752,S0393,2024-10-09,Leave,Afternoon,L005
AT00753,S0158,2025-02-24,Sick,Morning,L003
AT00754,S0408,2024-06-21,Present,Morning,L003
AT00755,S0430,2025-05-06,Leave,Night,L004
AT00756,S0437,2024-08-09,Absent,Morning,L001
AT00757,S0329,2024-11-22,Sick,Morning,L004
AT00758,S0462,2024-06-13,Leave,Morning,L005
AT00759,S0122,2024-09-28,Sick,Afternoon,L002
AT00760,S0420,2025-03-04,Absent,Afternoon,L003
AT00761,S0175,2024-12-24,Sick,Afternoon,L002
AT00762,S0049,2024-06-19,Absent,Afternoon,L003
AT00763,S0265,2025-04-11,Present,Afternoon,L005
AT00764,S0452,2025-04-16,Sick,Afternoon,L004
AT00765,S0080,2025-01-30,Leave,Night,L004
AT00766,S0376,2024-09-26,Present,Morning,L005
AT00767,S0282,2025-01-29,Absent,Morning,L003
AT00768,S0489,2025-04-26,Sick,Afternoon,L003
AT00769,S0093,2024-12-23,Present,Afternoon,L005
AT00770,S0213,2025-03-25,Leave,Morning,L005
AT00771,S0370,2024-10-07,Present,Night,L005
AT00772,S0126,2025-03-22,Present,Afternoon,L002
AT00773,S0281,2025-05-18,Sick,Afternoon,L003
AT00774,S0233,2024-08-02,Leave,Morning,L003
AT00775,S0498,2025-01-31,Absent,Afternoon,L003
AT00776,S0131,2024-09-02,Sick,Morning,L005
AT00777,S0152,2024-09-22,Leave,Night,L004
AT00778,S0466,2024-11-24,Present,Night,L001
AT00779,S0024,2024-08-09,Absent,Morning,L002
AT00780,S0196,2025-03-27,Leave,Night,L003
AT00781,S0430,2024-12-11,Leave,Night,L004
AT00782,S0202,2024-08-03,Leave,Morning,L004
AT00783,S0354,2024-07-02,Absent,Afternoon,L004
AT00784,S0480,2025-05-22,Leave,Morning,L003
AT00785,S0442,2024-12-15,Absent,Morning,L002
AT00786,S0422,2024-08-30,Leave,Afternoon,L003
AT00787,S0330,2024-08-11,Sick,Night,L004
AT00788,S0128,2024-11-26,Leave,Morning,L005
AT00789,S0427,2024-12-15,Present,Night,L003
AT00790,S0337,2024-06-18,Sick,Afternoon,L003
AT00791,S0373,2024-09-29,Absent,Night,L001
AT00792,S0106,2025-01-29,Absent,Afternoon,L001
AT00793,S0463,2025-01-03,Present,Night,L004
AT00794,S0305,2024-12-09,Leave,Morning,L001
AT00795,S0321,2025-01-16,Sick,Night,L004
AT00796,S0151,2024-08-12,Absent,Night,L004
AT00797,S0388,2025-03-01,Absent,Afternoon,L003
AT00798,S0311,2025-03-02,Sick,Afternoon,L003
AT00799,S0067,2024-10-20,Absent,Afternoon,L001
AT00800,S0418,2025-05-23,Sick,Night,L001
AT00801,S0369,2024-08-06,Leave,Night,L005
AT00802,S0315,2024-06-18,Sick,Morning,L004
AT00803,S0372,2024-11-10,Absent,Morning,L001
AT00804,S0217,2024-07-31,Sick,Night,L004
AT00805,S0391,2024-12-07,Present,Morning,L002
AT00806,S0422,2025-04-06,Present,Morning,L004
AT00807,S0344,2024-06-06,Leave,Afternoon,L004
AT00808,S0033,2025-01-28,Absent,Afternoon,L001
AT00809,S0208,2024-06-13,Absent,Morning,L001
AT00810,S0144,2024-06-22,Sick,Morning,L005
AT00811,S0269,2024-06-22,Present,Morning,L005
AT00812,S0306,2025-02-03,Leave,Afternoon,L005
AT00813,S0110,2024-12-04,Leave,Morning,L004
AT00814,S0343,2025-05-07,Present,Morning,L002
AT00815,S0197,2024-11-10,Sick,Night,L005
AT00816,S0394,2024-10-02,Sick,Afternoon,L002
AT00817,S0358,2025-03-21,Present,Night,L003
AT00818,S0051,2025-01-09,Present,Afternoon,L004
AT00819,S0060,2025-01-24,Leave,Afternoon,L001
AT00820,S0047,2024-07-26,Present,Morning,L001
AT00821,S0443,2025-02-03,Absent,Afternoon,L002
AT00822,S0025,2025-03-14,Sick,Afternoon,L003
AT00823,S0477,2025-03-16,Present,Afternoon,L001
AT00824,S0164,2025-05-04,Leave,Night,L004
AT00825,S0289,2024-11-09,Present,Afternoon,L004
AT00826,S0214,2024-06-09,Absent,Night,L004
AT00827,S0300,2024-10-30,Present,Afternoon,L003
AT00828,S0205,2025-02-12,Sick,Night,L001
AT00829,S0328,2025-01-22,Leave,Night,L003
AT00830,S0312,2025-04-18,Sick,Night,L005
AT00831,S0154,2025-04-07,Present,Afternoon,L002
AT00832,S0039,2024-11-22,Sick,Night,L005
AT00833,S0063,2024-12-01,Leave,Morning,L002
AT00834,S0215,2024-07-11,Leave,Night,L005
AT00835,S0214,2024-12-24,Present,Night,L001
AT00836,S0468,2025-05-11,Absent,Afternoon,L001
AT00837,S0289,2024-08-05,Sick,Night,L001
AT00838,S0105,2025-02-26,Present,Night,L004
AT00839,S0046,2025-02-22,Leave,Night,L002
AT00840,S0229,2025-04-26,Present,Morning,L001
AT00841,S0068,2024-08-01,Absent,Afternoon,L002
AT00842,S0456,2024-10-01,Leave,Night,L002
AT00843,S0096,2025-03-16,Absent,Afternoon,L001
AT00844,S0025,2025-04-30,Absent,Afternoon,L004
AT00845,S0286,2024-08-27,Sick,Afternoon,L001
AT00846,S0303,2025-05-01,Absent,Morning,L001
AT00847,S0073,2024-08-25,Sick,Afternoon,L005
AT00848,S0395,2025-03-16,Present,Night,L001
AT00849,S0477,2024-08-31,Leave,Morning,L004
AT00850,S0152,2024-07-08,Present,Afternoon,L002
AT00851,S0153,2025-04-17,Sick,Morning,L002
AT00852,S0103,2025-02-18,Absent,Night,L002
AT00853,S0356,2024-10-31,Present,Night,L002
AT00854,S0130,2024-09-01,Absent,Night,L002
AT00855,S0307,2024-10-14,Present,Night,L002
AT00856,S0414,2025-02-15,Sick,Afternoon,L005
AT00857,S0286,2024-12-02,Absent,Afternoon,L003
AT00858,S0318,2025-03-27,Sick,Night,L003
AT00859,S0359,2024-11-02,Absent,Afternoon,L003
AT00860,S0282,2024-10-22,Present,Afternoon,L004
AT00861,S0231,2024-10-09,Present,Morning,L005
AT00862,S0475,2025-04-06,Absent,Night,L004
AT00863,S0353,2024-12-30,Present,Afternoon,L004
AT00864,S0399,2025-03-14,Sick,Afternoon,L003
AT00865,S0248,2025-01-03,Present,Morning,L003
AT00866,S0414,2025-02-12,Present,Night,L003
AT00867,S0223,2025-05-23,Present,Night,L005
AT00868,S0118,2025-03-28,Absent,Morning,L004
AT00869,S0382,2024-10-14,Present,Night,L001
AT00870,S0029,2025-05-05,Absent,Morning,L004
AT00871,S0264,2025-05-25,Sick,Afternoon,L002
AT00872,S0235,2025-05-11,Present,Afternoon,L003
AT00873,S0353,2024-11-12,Sick,Night,L005
AT00874,S0014,2024-06-23,Present,Afternoon,L002
AT00875,S0386,2024-09-07,Present,Afternoon,L001
AT00876,S0054,2025-02-22,Absent,Morning,L004
AT00877,S0153,2025-02-14,Leave,Night,L002
AT00878,S0386,2024-08-03,Absent,Night,L005
AT00879,S0485,2024-10-12,Leave,Night,L002
AT00880,S0352,2025-02-04,Absent,Afternoon,L004
AT00881,S0332,2025-01-23,Absent,Afternoon,L001
AT00882,S0486,2025-02-28,Present,Morning,L004
AT00883,S0265,2025-03-14,Sick,Night,L002
AT00884,S0274,2024-12-10,Leave,Night,L005
AT00885,S0099,2025-01-05,Present,Afternoon,L003
AT00886,S0043,2024-12-29,Sick,Night,L001
AT00887,S0114,2024-06-07,Present,Afternoon,L003
AT00888,S0198,2024-12-30,Present,Night,L003
AT00889,S0177,2024-12-23,Present,Night,L003
AT00890,S0140,2024-08-16,Sick,Night,L005
AT00891,S0388,2024-11-01,Leave,Night,L003
AT00892,S0214,2024-11-28,Sick,Afternoon,L002
AT00893,S0125,2025-02-21,Absent,Afternoon,L005
AT00894,S0111,2024-12-25,Sick,Night,L002
AT00895,S0070,2025-04-25,Sick,Afternoon,L005
AT00896,S0275,2025-02-02,Leave,Morning,L005
AT00897,S0376,2024-06-26,Sick,Afternoon,L001
AT00898,S0148,2025-02-18,Absent,Afternoon,L001
AT00899,S0248,2025-02-19,Present,Night,L002
AT00900,S0324,2024-11-02,Present,Night,L002
AT00901,S0408,2024-08-27,Sick,Morning,L005
AT00902,S0022,2024-08-24,Present,Afternoon,L003
AT00903,S0005,2025-01-18,Leave,Night,L004
AT00904,S0304,2024-08-15,Leave,Morning,L003
AT00905,S0024,2025-05-21,Absent,Night,L004
AT00906,S0132,2025-02-16,Leave,Afternoon,L005
AT00907,S0377,2024-10-01,Present,Night,L005
AT00908,S0478,2025-01-05,Sick,Afternoon,L005
AT00909,S0474,2024-07-20,Absent,Afternoon,L005
AT00910,S0040,2025-02-01,Absent,Night,L005
AT00911,S0035,2024-10-27,Sick,Night,L003
AT00912,S0157,2024-09-15,Sick,Morning,L003
AT00913,S0010,2024-07-13,Sick,Afternoon,L004
AT00914,S0477,2025-04-22,Absent,Morning,L004
AT00915,S0351,2024-11-02,Leave,Afternoon,L004
AT00916,S0461,2024-08-11,Present,Morning,L004
AT00917,S0175,2024-06-11,Absent,Morning,L001
AT00918,S0022,2024-08-06,Sick,Afternoon,L001
AT00919,S0065,2025-03-24,Leave,Morning,L005
AT00920,S0373,2024-09-16,Sick,Afternoon,L001
AT00921,S0135,2024-09-11,Sick,Afternoon,L004
AT00922,S0387,2025-02-10,Leave,Night,L003
AT00923,S0310,2024-08-27,Present,Afternoon,L004
AT00924,S0329,2024-10-09,Leave,Afternoon,L004
AT00925,S0427,2025-05-06,Sick,Night,L003
AT00926,S0131,2024-06-29,Present,Morning,L001
AT00927,S0159,2024-06-12,Absent,Morning,L003
AT00928,S0005,2024-09-23,Leave,Morning,L003
AT00929,S0014,2024-11-17,Sick,Night,L002
AT00930,S0420,2025-04-28,Present,Morning,L004
AT00931,S0411,2025-01-28,Absent,Morning,L002
AT00932,S0029,2024-10-27,Absent,Night,L005
AT00933,S0355,2024-09-21,Absent,Morning,L002
AT00934,S0168,2024-08-31,Sick,Afternoon,L005
AT00935,S0344,2024-06-01,Leave,Afternoon,L005
AT00936,S0083,2024-09-24,Absent,Night,L003
AT00937,S0127,2025-02-12,Leave,Night,L002
AT00938,S0412,2025-01-25,Sick,Afternoon,L003
AT00939,S0491,2025-01-14,Sick,Night,L001
AT00940,S0152,2024-10-29,Absent,Night,L005
AT00941,S0203,2025-05-16,Present,Morning,L001
AT00942,S0380,2024-11-16,Present,Night,L004
AT00943,S0449,2024-06-05,Absent,Morning,L005
AT00944,S0490,2024-09-16,Absent,Afternoon,L002
AT00945,S0411,2024-07-23,Sick,Night,L005
AT00946,S0075,2024-10-19,Absent,Afternoon,L003
AT00947,S0068,2025-05-09,Absent,Afternoon,L002
AT00948,S0112,2024-09-17,Absent,Afternoon,L004
AT00949,S0095,2024-07-30,Sick,Morning,L005
AT00950,S0385,2025-01-06,Present,Morning,L003
AT00951,S0245,2025-01-25,Leave,Night,L003
AT00952,S0052,2024-12-09,Present,Afternoon,L003
AT00953,S0417,2024-08-21,Sick,Afternoon,L002
AT00954,S0102,2024-10-14,Present,Night,L002
AT00955,S0273,2025-03-13,Present,Afternoon,L002
AT00956,S0389,2025-01-05,Sick,Afternoon,L001
AT00957,S0159,2025-03-12,Present,Morning,L005
AT00958,S0143,2025-01-06,Absent,Morning,L002
AT00959,S0337,2025-04-05,Sick,Morning,L001
AT00960,S0238,2025-03-26,Present,Morning,L005
AT00961,S0203,2024-09-29,Leave,Afternoon,L001
AT00962,S0045,2024-08-28,Absent,Night,L005
AT00963,S0330,2024-09-10,Absent,Night,L004
AT00964,S0032,2025-02-24,Present,Night,L002
AT00965,S0071,2024-09-11,Present,Night,L003
AT00966,S0278,2024-07-09,Present,Morning,L005
AT00967,S0339,2024-10-18,Absent,Night,L002
AT00968,S0119,2024-08-28,Leave,Afternoon,L002
AT00969,S0338,2025-05-13,Present,Morning,L004
AT00970,S0270,2025-05-01,Present,Afternoon,L001
AT00971,S0125,2025-05-11,Leave,Night,L004
AT00972,S0290,2024-06-20,Present,Night,L002
AT00973,S0245,2025-02-02,Sick,Morning,L002
AT00974,S0292,2024-10-30,Leave,Afternoon,L002
AT00975,S0273,2025-05-04,Present,Morning,L005
AT00976,S0463,2024-07-06,Absent,Morning,L004
AT00977,S0485,2025-04-18,Absent,Afternoon,L005
AT00978,S0154,2024-07-13,Sick,Morning,L001
AT00979,S0194,2024-06-19,Absent,Night,L004
AT00980,S0406,2024-09-27,Sick,Morning,L003
AT00981,S0157,2025-04-09,Present,Morning,L001
AT00982,S0062,2024-07-12,Absent,Night,L004
AT00983,S0201,2025-02-10,Present,Afternoon,L005
AT00984,S0332,2025-03-21,Sick,Morning,L003
AT00985,S0145,2025-04-03,Leave,Night,L005
AT00986,S0105,2024-06-25,Leave,Afternoon,L001
AT00987,S0379,2024-09-02,Sick,Afternoon,L001
AT00988,S0287,2024-12-12,Sick,Afternoon,L001
AT00989,S0257,2024-09-18,Absent,Afternoon,L002
AT00990,S0005,2025-03-18,Absent,Afternoon,L001
AT00991,S0248,2024-09-15,Sick,Afternoon,L002
AT00992,S0015,2024-07-22,Leave,Night,L004
AT00993,S0487,2024-09-02,Leave,Afternoon,L003
AT00994,S0204,2025-05-01,Leave,Night,L001
AT00995,S0430,2024-06-02,Leave,Night,L005
AT00996,S0124,2024-08-13,Absent,Night,L004
AT00997,S0204,2025-02-11,Sick,Morning,L003
AT00998,S0207,2024-06-22,Sick,Morning,L003
AT00999,S0346,2025-05-03,Leave,Morning,L002
AT01000,S0117,2024-08-04,Sick,Afternoon,L005
AT01001,S0303,2024-07-19,Sick,Morning,L004
AT01002,S0321,2024-10-27,Present,Night,L002
AT01003,S0124,2025-05-14,Present,Night,L002
AT01004,S0359,2024-06-05,Leave,Morning,L003
AT01005,S0461,2024-10-02,Leave,Afternoon,L001
AT01006,S0438,2024-07-30,Sick,Morning,L004
AT01007,S0116,2024-12-16,Present,Afternoon,L002
AT01008,S0156,2024-08-08,Absent,Morning,L005
AT01009,S0108,2024-06-26,Present,Morning,L002
AT01010,S0350,2024-08-14,Present,Night,L002
